frequency,monetary,recency,customer_tenure,avg_order_value,std_order_value,max_order_value,min_order_value,cv_order_value,avg_days_between_txns,recent_spend_90d,historical_spend_rest,purchase_rate,months_with_purchase,spend_trend,y_true,y_pred_best,predicted_clv,segment,segment_label,segment_emoji
4.0,28.02,38.0,363.0,7.005,3.746718564290624,9.91,2.02,0.5348634638530513,108.33333333333331,9.87,18.15,0.0123076923076923,4.0,-0.6091244901760899,0.0,3.4847207817683823,3.4847207817683823,LOW,Low Value,🌱
13.0,2333.54,15.0,339.0,179.50307692307692,240.76695085305403,916.96,13.23,1.3412970684409533,27.0,318.67,2014.87,0.0401234567901234,9.0,-1.8441512298631133,874.53,327.2050898983168,327.2050898983168,HIGH,High Value,💎
5.0,281.41,104.0,342.0,56.282,42.93042883550081,119.37,21.47,0.7627736902651081,59.5,0.0,281.41,0.0210084033613445,4.0,-5.0,41.87,3.069904975932217,3.069904975932217,LOW,Low Value,🌱
9.0,2482.82,37.0,207.0,275.8688888888889,290.6016075077891,1030.84,102.36,1.053404784708558,21.25,387.99,2094.83,0.0529411764705882,6.0,-1.6862460173666665,1193.74,197.83256739266108,197.83256739266108,MEDIUM,Medium Value,⭐
1.0,58.55,288.0,288.0,58.55,0.0,58.55,58.55,0.0,365.0,0.0,58.55,1.0,1.0,-5.0,0.0,0.3641818386734787,0.3641818386734787,LOW,Low Value,🌱
1.0,103.28,126.0,126.0,103.28,0.0,103.28,103.28,0.0,365.0,0.0,103.28,1.0,1.0,-5.0,0.0,1.876946722559816,1.876946722559816,LOW,Low Value,🌱
2.0,51.44,280.0,337.0,25.72,13.732013690642752,35.43,16.01,0.5339041092784896,57.0,0.0,51.44,0.0350877192982456,2.0,-5.0,0.0,0.6537847008892849,0.6537847008892849,LOW,Low Value,🌱
4.0,416.39,264.0,357.0,104.0975,49.071866600595776,153.05,36.19,0.4714029309118449,31.0,0.0,416.39,0.043010752688172,4.0,-5.0,0.0,1.753539141789269,1.753539141789269,LOW,Low Value,🌱
1.0,26.29,111.0,111.0,26.29,0.0,26.29,26.29,0.0,365.0,0.0,26.29,1.0,1.0,-5.0,0.0,1.526883174437158,1.526883174437158,LOW,Low Value,🌱
1.0,8.27,254.0,254.0,8.27,0.0,8.27,8.27,0.0,365.0,0.0,8.27,1.0,1.0,-5.0,30.06,0.1689132277987361,0.1689132277987361,LOW,Low Value,🌱
2.0,44.41,194.0,304.0,22.205,12.565287501684947,31.09,13.32,0.5658764918570118,110.0,0.0,44.41,0.0181818181818181,2.0,-5.0,0.0,0.546854166762208,0.546854166762208,LOW,Low Value,🌱
4.0,285.57000000000005,149.0,227.0,71.39250000000001,19.819366580863942,91.68,44.63,0.2776113258516502,26.0,0.0,285.57000000000005,0.0512820512820512,3.0,-5.0,470.72,4.228657715436526,4.228657715436526,MEDIUM,Medium Value,⭐
22.0,3163.23,5.0,357.0,143.78318181818182,153.576222781001,780.14,18.01,1.0681097805667064,16.761904761904763,760.47,2402.76,0.0625,10.0,-1.1504357936156122,914.8,909.2345817947628,909.2345817947628,HIGH,High Value,💎
1.0,100.74,99.0,99.0,100.74,0.0,100.74,100.74,0.0,365.0,0.0,100.74,1.0,1.0,-5.0,0.0,1.876946722559816,1.876946722559816,LOW,Low Value,🌱
4.0,416.45,49.0,309.0,104.1125,161.45746712885924,345.34,13.55,1.550798099448762,86.66666666666667,13.55,402.9,0.0153846153846153,4.0,-3.392230528859105,277.73,6.512914931122681,6.512914931122681,MEDIUM,Medium Value,⭐
1.0,84.24,186.0,186.0,84.24,0.0,84.24,84.24,0.0,365.0,0.0,84.24,1.0,1.0,-5.0,0.0,0.3849978432908587,0.3849978432908587,LOW,Low Value,🌱
23.0,4222.53,2.0,332.0,183.5882608695652,89.86503732376447,351.19,56.65,0.4894922850628848,15.0,937.92,3284.61,0.0696969696969697,9.0,-1.2533377831487016,2302.41,1499.9486485565965,1499.9486485565965,HIGH,High Value,💎
2.0,321.34000000000003,178.0,196.0,160.67000000000002,16.73014644287372,172.5,148.84,0.1041273818564369,18.0,0.0,321.34000000000003,0.1111111111111111,2.0,-5.0,0.0,1.4484580169155927,1.4484580169155927,LOW,Low Value,🌱
3.0,179.22,36.0,163.0,59.74,28.84233000296613,81.14,26.94,0.4827976230827941,63.5,98.08,81.14,0.0236220472440944,3.0,0.1896052858145137,52.39,8.071221193413278,8.071221193413278,MEDIUM,Medium Value,⭐
9.0,726.48,18.0,242.0,80.72,59.1068390712953,223.58,32.61,0.7322452808634204,28.0,222.18,504.3,0.0401785714285714,6.0,-0.8196809470287623,0.0,134.35082389138114,134.35082389138114,MEDIUM,Medium Value,⭐
21.0,5540.3,20.0,363.0,263.8238095238096,154.68747394266256,814.76,137.07,0.5863287101413125,17.15,845.05,4695.25,0.0612244897959183,11.0,-1.7149098707767607,926.51,1172.4014548225698,1172.4014548225698,HIGH,High Value,💎
11.0,304.09,46.0,339.0,27.64454545454545,23.174109848551403,89.21,10.24,0.8382886919466785,29.3,100.91,203.18,0.0375426621160409,8.0,-0.6998582671475857,87.6,20.202393942772616,20.202393942772616,MEDIUM,Medium Value,⭐
4.0,429.09,10.0,145.0,107.2725,122.33629016635524,290.13,35.11,1.1404254600792862,45.0,79.05,350.04,0.0296296296296296,4.0,-1.4879570766830668,60.04,27.46320600051764,27.46320600051764,MEDIUM,Medium Value,⭐
4.0,414.39,76.0,324.0,103.5975,58.32217209889677,168.83,40.18,0.5629689142971286,82.66666666666667,111.84,302.55,0.0161290322580645,3.0,-0.9951716385113668,0.0,44.23945787546639,44.23945787546639,MEDIUM,Medium Value,⭐
1.0,51.61,39.0,39.0,51.61,0.0,51.61,51.61,0.0,365.0,51.61,0.0,1.0,1.0,5.0,261.86,2.983574318314307,2.983574318314307,LOW,Low Value,🌱
2.0,417.54,297.0,321.0,208.77,62.11225965942634,252.69,164.85,0.2975152543920407,24.0,0.0,417.54,0.0833333333333333,2.0,-5.0,0.0,1.3415735706714305,1.3415735706714305,LOW,Low Value,🌱
11.0,3395.5,34.0,341.0,308.6818181818182,148.05451312392893,573.46,141.13,0.4796347060412953,30.7,434.74,2960.76,0.0358306188925081,7.0,-1.918451157402053,302.21,434.81121550838986,434.81121550838986,HIGH,High Value,💎
19.0,3371.13,28.0,274.0,177.42789473684212,100.70902285401505,414.9,53.37,0.5676053531683103,13.666666666666666,683.49,2687.64,0.0772357723577235,9.0,-1.3692056476187566,1178.93,1142.2592693284932,1142.2592693284932,HIGH,High Value,💎
2.0,241.3,226.0,258.0,120.65,3.3516861428242266,123.02,118.28,0.0277802415484809,32.0,0.0,241.3,0.0625,2.0,-5.0,0.0,0.6486292728032138,0.6486292728032138,LOW,Low Value,🌱
2.0,488.86,336.0,355.0,244.43,172.97246081385325,366.74,122.12,0.7076564284819917,19.0,0.0,488.86,0.1052631578947368,1.0,-5.0,0.0,1.76965232232987,1.76965232232987,LOW,Low Value,🌱
3.0,71.27,99.0,330.0,23.756666666666664,4.410037792732998,28.04,19.23,0.1856336940956783,115.5,0.0,71.27,0.0129870129870129,3.0,-5.0,0.0,4.601781301109974,4.601781301109974,MEDIUM,Medium Value,⭐
3.0,173.44,21.0,59.0,57.81333333333333,16.785333876135237,73.32,39.99,0.2903367252560292,19.0,173.44,0.0,0.0789473684210526,2.0,5.0,234.44,18.40148117635929,18.40148117635929,MEDIUM,Medium Value,⭐
5.0,774.75,97.0,359.0,154.95,83.8556915182267,300.46,94.68,0.541179035290266,65.5,0.0,774.75,0.0190839694656488,4.0,-5.0,0.0,10.29372745315132,10.29372745315132,MEDIUM,Medium Value,⭐
25.0,5738.44,12.0,344.0,229.5376,167.19885040673378,729.62,19.45,0.7284159562822552,13.833333333333334,1023.95,4714.49,0.0753012048192771,12.0,-1.526972283007743,656.96,1160.9218993552297,1160.9218993552297,HIGH,High Value,💎
1.0,227.51,97.0,97.0,227.51,0.0,227.51,227.51,0.0,365.0,0.0,227.51,1.0,1.0,-5.0,0.0,3.078749064720438,3.078749064720438,LOW,Low Value,🌱
1.0,24.74,141.0,141.0,24.74,0.0,24.74,24.74,0.0,365.0,0.0,24.74,1.0,1.0,-5.0,0.0,1.526883174437158,1.526883174437158,LOW,Low Value,🌱
3.0,96.44,10.0,218.0,32.14666666666667,5.705938427054164,38.7,28.28,0.1774970477101046,104.0,28.28,68.16,0.0144230769230769,3.0,-0.8796823526928162,0.0,16.500400308866737,16.500400308866737,MEDIUM,Medium Value,⭐
14.0,4206.02,3.0,345.0,300.42999999999995,215.60077247613864,761.66,108.42,0.7176406233603124,26.307692307692307,721.95,3484.07,0.0409356725146198,8.0,-1.5739994470858598,603.35,1694.5923653406824,1694.5923653406824,HIGH,High Value,💎
2.0,79.76,347.0,360.0,39.88,53.796683912672535,77.92,1.84,1.3489639897861718,13.0,0.0,79.76,0.1538461538461538,1.0,-5.0,0.0,0.0,0.0,LOW,Low Value,🌱
8.0,548.49,90.0,361.0,68.56125,55.12889142403334,188.0,19.04,0.8040823559085247,38.71428571428572,0.0,548.49,0.029520295202952,7.0,-5.0,181.78,17.17560165355568,17.17560165355568,MEDIUM,Medium Value,⭐
6.0,389.52,106.0,271.0,64.92,50.45856081974594,159.47,16.57,0.7772421568044661,33.0,0.0,389.52,0.0363636363636363,4.0,-5.0,445.15,3.648517647490392,3.648517647490392,LOW,Low Value,🌱
1.0,63.23,3.0,3.0,63.23,0.0,63.23,63.23,0.0,365.0,63.23,0.0,1.0,1.0,5.0,65.37,5.498178119368752,5.498178119368752,MEDIUM,Medium Value,⭐
3.0,92.46,209.0,251.0,30.82,27.47908841282767,62.55,14.88,0.8915992346796779,21.0,0.0,92.46,0.0714285714285714,2.0,-5.0,0.0,0.266130328552802,0.266130328552802,LOW,Low Value,🌱
1.0,20.9,20.0,20.0,20.9,0.0,20.9,20.9,0.0,365.0,20.9,0.0,1.0,1.0,5.0,0.0,2.805059894302468,2.805059894302468,LOW,Low Value,🌱
1.0,114.42,153.0,153.0,114.42,0.0,114.42,114.42,0.0,365.0,0.0,114.42,1.0,1.0,-5.0,0.0,1.876946722559816,1.876946722559816,LOW,Low Value,🌱
21.0,6422.4,17.0,350.0,305.8285714285714,205.16891324676152,719.06,32.3,0.6708624779182225,16.65,1806.08,4616.32,0.063063063063063,8.0,-0.938438763028478,1474.91,1085.9007289658405,1085.9007289658405,HIGH,High Value,💎
2.0,40.85,188.0,294.0,20.425,15.167440456451445,31.15,9.7,0.7425919440123107,106.0,0.0,40.85,0.0188679245283018,2.0,-5.0,84.1,0.3375118115945477,0.3375118115945477,LOW,Low Value,🌱
3.0,506.12,100.0,304.0,168.70666666666668,23.22152521548346,195.46,153.77,0.1376443840323448,102.0,0.0,506.12,0.0147058823529411,3.0,-5.0,874.8600000000001,12.2799022792264,12.2799022792264,MEDIUM,Medium Value,⭐
2.0,2930.95,18.0,23.0,1182.4635001025667,1576.7561981644467,2580.41,350.54,1.0759352415868213,5.0,2930.95,0.0,0.4,1.0,5.0,1136.81,133.20537118240594,133.20537118240594,MEDIUM,Medium Value,⭐
4.0,61.47,150.0,322.0,15.3675,16.890927298404904,40.5,3.98,1.0991330599254858,57.333333333333336,0.0,61.47,0.0232558139534883,3.0,-5.0,0.0,3.192359086672837,3.192359086672837,LOW,Low Value,🌱
3.0,111.36,104.0,335.0,37.120000000000005,9.58566116655497,43.2,26.07,0.2582344064265886,115.5,0.0,111.36,0.0129870129870129,3.0,-5.0,0.0,4.486684180335143,4.486684180335143,MEDIUM,Medium Value,⭐
2.0,30.51,17.0,20.0,15.255,1.6051323932934645,16.39,14.12,0.1052200847783326,3.0,30.51,0.0,0.6666666666666666,1.0,5.0,212.44,3.608325308279722,3.608325308279722,LOW,Low Value,🌱
4.0,167.89,8.0,26.0,41.9725,35.95291770728305,89.89,4.57,0.856582707898816,6.0,167.89,0.0,0.2222222222222222,1.0,5.0,180.16,13.990260414180607,13.990260414180607,MEDIUM,Medium Value,⭐
7.0,787.7,17.0,339.0,112.52857142857144,63.19902278478981,233.86,42.36,0.5616264561299081,53.66666666666666,346.16,441.54,0.0217391304347826,6.0,-0.2433668962144806,426.33,129.62167410324858,129.62167410324858,MEDIUM,Medium Value,⭐
4.0,276.88,51.0,231.0,69.22,37.97075804703755,112.43,19.89,0.5485518354093838,60.0,74.02,202.86,0.0222222222222222,4.0,-1.0081721787147828,48.31,10.336138652546516,10.336138652546516,MEDIUM,Medium Value,⭐
11.0,518.62,9.0,350.0,47.14727272727273,30.156926597685345,117.28,14.53,0.6396324718956824,34.1,158.03,360.59,0.032258064516129,8.0,-0.8249531357416756,0.0,186.4313859102877,186.4313859102877,MEDIUM,Medium Value,⭐
6.0,457.43,87.0,178.0,76.23833333333333,51.09622350689595,173.83,28.38,0.6702169535040896,18.2,51.25,406.18,0.0659340659340659,3.0,-2.0700637430413305,216.79,15.47536294965662,15.47536294965662,MEDIUM,Medium Value,⭐
4.0,935.78,21.0,150.0,233.945,156.55490570403728,395.19,62.31,0.6691953480691499,43.0,478.28,457.5,0.0310077519379844,4.0,0.0444193553691145,513.21,80.58995271573494,80.58995271573494,MEDIUM,Medium Value,⭐
8.0,11438.36,18.0,110.0,1182.4635001025667,1365.5139395009587,3426.854999469784,252.99,0.95504176437948,13.142857142857142,5078.6,6359.759999999999,0.0869565217391304,4.0,-0.2249549680677901,1305.68,333.1386090788484,333.1386090788484,HIGH,High Value,💎
25.0,9554.04,6.0,364.0,382.1616,346.4596116754929,1490.06,104.48,0.906578818163554,14.916666666666666,959.69,8594.35,0.0698324022346368,11.0,-2.192249048300124,1237.63,1299.1130695529307,1299.1130695529307,HIGH,High Value,💎
1.0,70.44,144.0,144.0,70.44,0.0,70.44,70.44,0.0,365.0,0.0,70.44,1.0,1.0,-5.0,0.0,1.8229749329326623,1.8229749329326623,LOW,Low Value,🌱
5.0,404.71,4.0,145.0,80.942,39.63855976192878,133.66,39.72,0.4897155958825923,35.25,216.28,188.43,0.0354609929078014,4.0,0.1378465960082646,68.11,46.10309232480591,46.10309232480591,MEDIUM,Medium Value,⭐
22.0,10630.93,16.0,261.0,483.2240909090909,529.9531280590863,2211.4,74.65,1.0967026231289172,11.666666666666666,4949.780000000001,5681.15,0.0897959183673469,9.0,-0.1378105198716158,3081.27,949.3326926949748,949.3326926949748,HIGH,High Value,💎
1.0,25.53,249.0,249.0,25.53,0.0,25.53,25.53,0.0,365.0,0.0,25.53,1.0,1.0,-5.0,0.0,0.2210976777734579,0.2210976777734579,LOW,Low Value,🌱
3.0,300.3,59.0,271.0,100.1,54.92617226787244,156.28,46.52,0.5487130096690552,106.0,97.5,202.8,0.0141509433962264,3.0,-0.7323625683098791,0.0,8.172494473119327,8.172494473119327,MEDIUM,Medium Value,⭐
2.0,67.11,50.0,338.0,33.555,11.179358210559318,41.46,25.65,0.3331651977517305,288.0,41.46,25.65,0.0069444444444444,2.0,0.4801706691385352,206.98,4.141063498477285,4.141063498477285,LOW,Low Value,🌱
2.0,442.66,58.0,202.0,221.33,131.02688655386726,313.98,128.68,0.5919978609039319,144.0,128.68,313.98,0.0138888888888888,2.0,-0.8919960009672881,0.0,34.49670255224569,34.49670255224569,MEDIUM,Medium Value,⭐
12.0,603.24,34.0,345.0,50.27,33.133460154625894,111.96,13.29,0.659110009043682,28.27272727272728,36.89,566.35,0.0385852090032154,9.0,-2.7312464084793366,0.0,41.66991346857922,41.66991346857922,MEDIUM,Medium Value,⭐
21.0,15934.172369968932,7.0,340.0,876.1461904761904,795.7306375431084,3426.854999469784,246.08,0.9082167407594663,16.65,10621.07,7778.0,0.063063063063063,9.0,0.3115404938853544,4153.24,1208.4656890079457,1208.4656890079457,HIGH,High Value,💎
2.0,195.43,44.0,172.0,97.715,111.36224696906936,176.46,18.97,1.1396637872288735,128.0,176.46,18.97,0.015625,2.0,2.23018839141418,0.0,13.695656593513768,13.695656593513768,MEDIUM,Medium Value,⭐
1.0,38.96,258.0,258.0,38.96,0.0,38.96,38.96,0.0,365.0,0.0,38.96,1.0,1.0,-5.0,0.0,0.2708491695213833,0.2708491695213833,LOW,Low Value,🌱
23.0,6571.82,19.0,364.0,285.7313043478261,210.09204617596345,922.01,70.26,0.7352783646002414,15.681818181818182,2088.03,4483.79,0.0666666666666666,9.0,-0.7642473773006586,5340.46,1067.9249135415637,1067.9249135415637,HIGH,High Value,💎
1.0,29.98,36.0,36.0,29.98,0.0,29.98,29.98,0.0,365.0,29.98,0.0,1.0,1.0,5.0,40.71,2.75819154176716,2.75819154176716,LOW,Low Value,🌱
1.0,17.48,65.0,65.0,17.48,0.0,17.48,17.48,0.0,365.0,17.48,0.0,1.0,1.0,5.0,39.33,1.2160490925818974,1.2160490925818974,LOW,Low Value,🌱
5.0,271.42,52.0,184.0,54.284000000000006,30.88821182911047,87.09,18.45,0.5690113445787058,33.0,109.04,162.38,0.0378787878787878,4.0,-0.3982214675165624,0.0,17.123678569362244,17.123678569362244,MEDIUM,Medium Value,⭐
4.0,1075.92,9.0,80.0,268.98,69.88646650103294,355.4,192.95,0.2598203082051935,23.666666666666668,1075.92,0.0,0.056338028169014,3.0,5.0,1020.74,308.73839739346226,308.73839739346226,HIGH,High Value,💎
27.0,15934.172369968932,23.0,359.0,761.8996296296297,736.671030512271,3269.05,90.08,0.9668872406072404,12.923076923076923,6177.65,14393.64,0.0803571428571428,9.0,-0.845848409699952,2564.17,1030.1731988147078,1030.1731988147078,HIGH,High Value,💎
2.0,59.650000000000006,26.0,255.0,29.825000000000003,15.08258764270906,40.49,19.16,0.5057028547429693,229.0,19.16,40.49,0.0087336244541484,2.0,-0.7482027639476928,0.0,3.48257130816232,3.48257130816232,LOW,Low Value,🌱
3.0,226.26,323.0,341.0,75.42,30.57118414455024,106.34,45.21,0.4053458518237899,9.0,0.0,226.26,0.1666666666666666,2.0,-5.0,0.0,0.6418361230166443,0.6418361230166443,LOW,Low Value,🌱
6.0,404.29,92.0,359.0,67.38166666666666,74.44211802915515,217.4,21.88,1.1047829730513516,53.4,0.0,404.29,0.0224719101123595,4.0,-5.0,93.21,4.756571165209412,4.756571165209412,MEDIUM,Medium Value,⭐
12.0,4780.92,15.0,344.0,398.41,235.5685283810984,723.18,98.49,0.5912716256647633,29.90909090909091,649.24,4131.68,0.0364741641337386,9.0,-1.8506356366378025,3808.21,1343.8441094860975,1343.8441094860975,HIGH,High Value,💎
4.0,85.41,44.0,217.0,21.3525,17.221634407531322,47.13,11.77,0.8065394875322011,57.66666666666666,11.77,73.64,0.0231213872832369,4.0,-1.8335630564186487,14.94,3.9898780442833015,3.9898780442833015,LOW,Low Value,🌱
2.0,52.54,264.0,350.0,26.27,20.09597472132168,40.48,12.06,0.7649781013064971,86.0,0.0,52.54,0.0232558139534883,2.0,-5.0,0.0,0.0924124848207525,0.0924124848207525,LOW,Low Value,🌱
1.0,25.0,269.0,269.0,25.0,0.0,25.0,25.0,0.0,365.0,0.0,25.0,1.0,1.0,-5.0,0.0,0.2210976777734579,0.2210976777734579,LOW,Low Value,🌱
1.0,10.28,199.0,199.0,10.28,0.0,10.28,10.28,0.0,365.0,0.0,10.28,1.0,1.0,-5.0,0.0,0.2059909525293749,0.2059909525293749,LOW,Low Value,🌱
14.0,503.49,73.0,357.0,35.96357142857143,16.00022096344675,70.28,10.74,0.4449007795353523,21.846153846153847,32.2,471.29,0.0492957746478873,7.0,-2.68347822966147,20.79,40.57872810066044,40.57872810066044,MEDIUM,Medium Value,⭐
27.0,8008.12,8.0,358.0,296.597037037037,224.88326202062493,1215.93,116.01,0.7582114247235148,13.461538461538462,1704.6,6303.52,0.0771428571428571,12.0,-1.3077773004123654,1621.31,1478.4358202878136,1478.4358202878136,HIGH,High Value,💎
28.0,14301.95,2.0,360.0,510.7839285714286,485.1572266598644,1908.71,135.34,0.9498286839540204,13.25925925925926,2886.15,11415.8,0.0782122905027933,11.0,-1.3750746678124834,5215.03,1299.1130695529307,1299.1130695529307,HIGH,High Value,💎
16.0,9650.51,7.0,338.0,603.156875,384.36983431271415,1251.84,99.74,0.6372634554032302,22.066666666666663,3536.07,6114.4400000000005,0.0483383685800604,11.0,-0.547637126646863,1463.08,1398.8275600875209,1398.8275600875209,HIGH,High Value,💎
9.0,554.63,7.0,177.0,61.62555555555556,57.88332339955764,210.89,15.04,0.9392746706741768,21.25,219.57,335.06,0.0529411764705882,5.0,-0.4226369621738988,166.74,108.1451583878551,108.1451583878551,MEDIUM,Medium Value,⭐
4.0,133.94,48.0,329.0,33.485,14.222059157051298,53.72,20.76,0.4247292565940361,93.66666666666669,27.83,106.11,0.0142348754448398,4.0,-1.3383352086842997,0.0,9.691161129763316,9.691161129763316,MEDIUM,Medium Value,⭐
8.0,247.7,39.0,350.0,30.9625,13.870468886914283,53.42,9.6,0.4479763871429724,44.42857142857143,19.9,227.8,0.0257234726688102,7.0,-2.4377024590948984,0.0,14.62858594672797,14.62858594672797,MEDIUM,Medium Value,⭐
2.0,527.96,0.0,50.0,263.98,57.23322286923918,304.45,223.51,0.216808935787708,50.0,527.96,0.0,0.04,2.0,5.0,1163.61,146.58021452384952,146.58021452384952,MEDIUM,Medium Value,⭐
7.0,441.64,52.0,269.0,63.09142857142857,29.71818939559376,109.79,27.25,0.4710337056633373,36.16666666666666,146.87,294.77,0.032258064516129,5.0,-0.6966441332138674,75.45,78.80041427765796,78.80041427765796,MEDIUM,Medium Value,⭐
2.0,6.92,97.0,168.0,3.46,2.1354624791833734,4.97,1.95,0.6171856876252524,71.0,0.0,6.92,0.028169014084507,2.0,-5.0,0.0,1.6781822672497686,1.6781822672497686,LOW,Low Value,🌱
2.0,179.74,111.0,317.0,89.87,14.184562030602144,99.9,79.84,0.157834227557607,206.0,0.0,179.74,0.0097087378640776,2.0,-5.0,0.0,2.503328376196785,2.503328376196785,LOW,Low Value,🌱
4.0,207.82,36.0,215.0,51.955,51.4565165941108,127.35,18.75,0.99040547770399,59.66666666666666,19.32,188.5,0.0223463687150838,4.0,-2.277910724634535,75.14,4.387651841024737,4.387651841024737,MEDIUM,Medium Value,⭐
11.0,940.95,49.0,362.0,85.5409090909091,53.35672580931957,197.9,25.13,0.6237568243822894,31.3,86.03,854.92,0.0351437699680511,8.0,-2.2963013705891697,0.0,53.23973494227961,53.23973494227961,MEDIUM,Medium Value,⭐
3.0,157.63,47.0,174.0,52.54333333333333,58.12481942624281,118.93,10.8,1.1062263419319194,63.5,118.93,38.7,0.0236220472440944,2.0,1.122678053516036,0.0,12.25119687444592,12.25119687444592,MEDIUM,Medium Value,⭐
1.0,18.9,222.0,222.0,18.9,0.0,18.9,18.9,0.0,365.0,0.0,18.9,1.0,1.0,-5.0,0.0,0.2210976777734579,0.2210976777734579,LOW,Low Value,🌱
6.0,5157.27,6.0,80.0,859.545,413.4393369649289,1498.08,497.15,0.480997896520751,14.8,5157.27,0.0,0.081081081081081,3.0,5.0,1265.13,526.9660293880363,526.9660293880363,HIGH,High Value,💎
6.0,284.25,68.0,354.0,47.375,20.4520881574474,66.51,18.93,0.4317063463313435,57.2,52.46,231.79,0.0209790209790209,6.0,-1.4857660671776152,78.66,17.435290264704154,17.435290264704154,MEDIUM,Medium Value,⭐
5.0,105.57,11.0,312.0,21.114,11.847591738408273,39.65,11.0,0.5611249284080835,75.25,50.65,54.92,0.0166112956810631,4.0,-0.0809368152005682,108.27,13.067979449075722,13.067979449075722,MEDIUM,Medium Value,⭐
1.0,51.45,332.0,332.0,51.45,0.0,51.45,51.45,0.0,365.0,0.0,51.45,1.0,1.0,-5.0,0.0,0.291218222103822,0.291218222103822,LOW,Low Value,🌱
11.0,745.06,202.0,359.0,67.73272727272727,34.778424084742284,115.02,9.54,0.5134655798622462,15.7,0.0,745.06,0.0700636942675159,6.0,-5.0,0.0,7.659265742433336,7.659265742433336,MEDIUM,Medium Value,⭐
11.0,687.29,0.0,291.0,62.48090909090909,43.70691671910648,165.61,25.64,0.6995243403951334,29.1,114.36,572.9300000000001,0.0378006872852233,8.0,-1.6114051788835664,129.32,216.5682939424375,216.5682939424375,MEDIUM,Medium Value,⭐
1.0,62.13,261.0,261.0,62.13,0.0,62.13,62.13,0.0,365.0,0.0,62.13,1.0,1.0,-5.0,0.0,0.3641818386734787,0.3641818386734787,LOW,Low Value,🌱
8.0,448.77,1.0,355.0,56.09625,27.74771905040124,92.34,10.0,0.4946448122717872,50.57142857142857,75.94,372.83,0.0225988700564971,6.0,-1.5911685108530185,84.47,47.4075131893417,47.4075131893417,MEDIUM,Medium Value,⭐
1.0,119.69,307.0,307.0,119.69,0.0,119.69,119.69,0.0,365.0,0.0,119.69,1.0,1.0,-5.0,22.85,0.3550511715474878,0.3550511715474878,LOW,Low Value,🌱
19.0,5747.21,5.0,353.0,302.4847368421053,177.6519400828617,694.59,41.38,0.5873087744443602,19.33333333333333,1390.46,4356.75,0.0545977011494252,10.0,-1.1420912492538755,871.9000000000001,1392.815754330018,1392.815754330018,HIGH,High Value,💎
24.0,9664.92,4.0,354.0,402.705,331.6513673042561,1402.47,26.99,0.8235590998479189,15.217391304347826,2754.95,6909.97,0.0685714285714285,10.0,-0.919565784351776,2185.32,1175.5971411248197,1175.5971411248197,HIGH,High Value,💎
2.0,176.12,185.0,192.0,88.06,25.51241266521063,106.1,70.02,0.2897162464820648,7.0,0.0,176.12,0.2857142857142857,1.0,-5.0,0.0,0.3630333843770614,0.3630333843770614,LOW,Low Value,🌱
5.0,286.24,39.0,199.0,57.248000000000005,38.78422514373595,122.01,20.11,0.6774773816331741,40.0,20.11,266.13,0.03125,5.0,-2.5827217397031736,0.0,10.726233227443393,10.726233227443393,MEDIUM,Medium Value,⭐
1.0,25.33,280.0,280.0,25.33,0.0,25.33,25.33,0.0,365.0,0.0,25.33,1.0,1.0,-5.0,0.0,0.2210976777734579,0.2210976777734579,LOW,Low Value,🌱
3.0,1358.23,23.0,88.0,452.7433333333333,365.1356085529503,874.34,237.92,0.8064958259343784,32.5,1358.23,0.0,0.0461538461538461,2.0,5.0,1121.37,130.9294783909455,130.9294783909455,MEDIUM,Medium Value,⭐
1.0,92.69,12.0,12.0,92.69,0.0,92.69,92.69,0.0,365.0,92.69,0.0,1.0,1.0,5.0,193.72,5.547465286659701,5.547465286659701,MEDIUM,Medium Value,⭐
2.0,102.25,168.0,179.0,51.125,40.14245196796031,79.51,22.74,0.7851824345811307,11.0,0.0,102.25,0.1818181818181818,1.0,-5.0,0.0,0.8281162464993724,0.8281162464993724,LOW,Low Value,🌱
2.0,125.08,201.0,245.0,62.54,23.122391744800105,78.89,46.19,0.3697216460633211,44.0,0.0,125.08,0.0454545454545454,2.0,-5.0,0.0,0.5304479600945357,0.5304479600945357,LOW,Low Value,🌱
2.0,42.8,155.0,263.0,21.4,9.644936495384508,28.22,14.58,0.4506979670740424,108.0,0.0,42.8,0.0185185185185185,2.0,-5.0,0.0,2.364129174239374,2.364129174239374,LOW,Low Value,🌱
1.0,55.3,303.0,303.0,55.3,0.0,55.3,55.3,0.0,365.0,0.0,55.3,1.0,1.0,-5.0,0.0,0.3296302848166705,0.3296302848166705,LOW,Low Value,🌱
8.0,2214.15,32.0,263.0,276.76875,277.3026584508857,860.92,26.91,1.0019290777982908,33.0,331.68,1882.47,0.0346320346320346,6.0,-1.7361668908718118,924.21,253.32800922254788,253.32800922254788,HIGH,High Value,💎
1.0,21.96,297.0,297.0,21.96,0.0,21.96,21.96,0.0,365.0,0.0,21.96,1.0,1.0,-5.0,94.35,0.1901701130002462,0.1901701130002462,LOW,Low Value,🌱
15.0,4112.56,6.0,351.0,274.1706666666667,111.8156541217135,471.45,112.87,0.4078323019787437,24.642857142857142,351.23,3761.33,0.0434782608695652,8.0,-2.3710840364479786,1747.76,667.1541298980619,667.1541298980619,HIGH,High Value,💎
